Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDL03,3274.0,OUT049
DRL59,1016.0,OUT049
DRM11,5584.0,OUT027
FDA43,3222.0,OUT049
FDZ56,780.0,OUT010
FDI44,1016.0,OUT018
FDB50,1312.0,OUT013
FDU15,-1240.0,OUT019
NCJ19,-1040.0,OUT019
FDD48,1896.0,OUT013
NCW42,3599.0,OUT035
FDL24,2906.0,OUT017
NCB30,3147.0,OUT013
FDK25,2756.0,OUT013
FDW28,3206.0,OUT049
FDD47,2840.0,OUT017
FDK16,-408.0,OUT019
FDW37,1493.0,OUT046
FDA48,3610.0,OUT035
FDA14,2424.0,OUT017
FDV15,1668.0,OUT013
FDN22,4134.0,OUT049
NCD55,586.0,OUT045
FDY43,2712.0,OUT013
NCU05,1357.0,OUT017
FDF10,2524.0,OUT035
FDR39,2674.0,OUT018
FDG40,620.0,OUT013
FDZ28,180.0,OUT019
FDE02,1416.0,OUT045
FDU60,2842.0,OUT049
FDM21,4104.0,OUT013
FDV52,-4.0,OUT019
NCW06,3061.0,OUT013
FDX36,3720.0,OUT035
FDT35,4198.0,OUT027
NCL19,310.0,OUT010
NCD31,2599.0,OUT046
FDE53,-180.0,OUT019
FDW58,-168.0,OUT019
DRF48,2983.0,OUT046
FDW57,2970.0,OUT035
DRH13,1810.0,OUT017
FDT33,2776.0,OUT013
DRK47,5032.0,OUT027
FDY22,388.0,OUT010
FDC35,1364.0,OUT019
FDO03,3704.0,OUT013
FDF24,1288.0,OUT045
FDF56,2658.0,OUT018
FDD28,1004.0,OUT013
FDG53,3718.0,OUT027
FDO27,-324.0,OUT019
NCF54,2452.0,OUT018
FDC20,2370.0,OUT027
FDU10,713.0,OUT046
DRA24,2412.0,OUT018
FDA02,444.0,OUT010
FDG10,1086.0,OUT017
FDW39,944.0,OUT010
FDP04,-840.0,OUT019
NCM55,2949.0,OUT013
FDG47,4012.0,OUT045
NCU41,3103.0,OUT017
NCK31,920.0,OUT017
FDZ46,1672.0,OUT045
FDU13,3806.0,OUT027
NCF19,712.0,OUT045
NCJ43,2765.0,OUT013
NCJ05,2334.0,OUT045
FDS04,3710.0,OUT027
FDX28,-332.0,OUT010
FDB41,2270.0,OUT027
FDG53,2265.0,OUT046
FDL15,512.0,OUT010
FDQ08,1166.0,OUT049
DRN36,1618.0,OUT013
FDI46,4032.0,OUT013
FDG16,4838.0,OUT027
FDV32,1064.0,OUT013
FDF44,248.0,OUT010
FDK04,698.0,OUT018
NCA41,3085.0,OUT013
FDD51,824.0,OUT017
NCZ53,2876.0,OUT045
FDP01,3918.0,OUT027
FDY25,2994.0,OUT049
FDB17,2614.0,OUT018
NCV54,1646.0,OUT018
FDJ32,1128.0,OUT017
FDA37,2150.0,OUT049
FDG35,2938.0,OUT035
NCM05,3924.0,OUT018
FDG45,3369.0,OUT046
FDH28,752.0,OUT013
NCE18,4014.0,OUT049
FDH38,1804.0,OUT045
FDR56,3224.0,OUT013
FDH17,3066.0,OUT027
FDD39,3554.0,OUT049
FDB41,946.0,OUT049
NCR53,3505.0,OUT046
FDX46,1094.0,OUT017
FDV28,750.0,OUT049
FDA08,2446.0,OUT018
FDH45,842.0,OUT017
NCS38,-106.0,OUT010
FDD40,1212.0,OUT010
DRM59,2578.0,OUT035
NCJ43,2520.0,OUT018
NCN29,861.0,OUT013
NCC19,2914.0,OUT045
FDR56,3284.0,OUT035
FDZ43,3986.0,OUT049
FDJ32,-884.0,OUT010
DRH03,1588.0,OUT017
NCZ54,2699.0,OUT035
FDE26,2400.0,OUT017
FDS03,948.0,OUT045
DRZ24,40.0,OUT019
FDO48,4998.0,OUT027
FDW39,2958.0,OUT049
NCK05,1108.0,OUT049
NCK30,4072.0,OUT017
FDT27,3514.0,OUT018
FDS08,912.0,OUT019
NCJ19,998.0,OUT049
FDC58,642.0,OUT045
DRE37,3026.0,OUT013
FDW02,2218.0,OUT035
FDJ02,516.0,OUT010
FDX09,2716.0,OUT045
FDT31,1072.0,OUT010
FDI24,2926.0,OUT049
FDY09,2712.0,OUT045
FDV28,552.0,OUT045
DRM47,3152.0,OUT049
FDT52,2036.0,OUT019
FDI48,698.0,OUT018
FDY55,4164.0,OUT017
FDU48,2140.0,OUT013
FDN25,876.0,OUT045
FDP20,2146.0,OUT049
FDJ15,3040.0,OUT013
FDD04,1994.0,OUT018
FDY58,3542.0,OUT045
FDR37,2718.0,OUT018
FDF44,2164.0,OUT013
FDD32,1304.0,OUT045
FDR57,2634.0,OUT017
DRG39,2368.0,OUT027
FDX15,2600.0,OUT017
DRN37,2546.0,OUT045
FDW40,3758.0,OUT027
FDB32,1622.0,OUT049
FDM40,2030.0,OUT018
FDE39,3394.0,OUT027
DRH49,1438.0,OUT017
FDT46,946.0,OUT049
NCF06,4169.0,OUT035
FDP07,3200.0,OUT017
FDC04,3840.0,OUT013
FDZ32,1812.0,OUT017
FDD50,2596.0,OUT045
FDU56,3044.0,OUT017
FDV34,1322.0,OUT017
NCY41,635.0,OUT013
NCK18,2625.0,OUT046
DRH25,992.0,OUT049
FDT57,3773.0,OUT046
FDV56,1534.0,OUT018
FDV12,1528.0,OUT045
FDN52,1556.0,OUT017
FDX38,986.0,OUT035
FDE47,1722.0,OUT018
NCO07,3369.0,OUT013
FDV09,3854.0,OUT027
FDZ23,1072.0,OUT019
DRH51,1184.0,OUT018
NCY54,2588.0,OUT045
DRG49,3930.0,OUT013
NCC19,3130.0,OUT049
NCV53,3704.0,OUT045
FDZ47,-260.0,OUT019
NCO26,1558.0,OUT018
NCP02,884.0,OUT045
NCW30,3836.0,OUT018
NCN55,3789.0,OUT046
FDB20,-688.0,OUT010
DRL11,2542.0,OUT013
DRD60,2798.0,OUT045
FDW14,-464.0,OUT010
FDL27,-812.0,OUT010
FDU09,724.0,OUT018
DRH36,2688.0,OUT027
FDP34,3934.0,OUT027
FDE04,2980.0,OUT017
FDZ57,3598.0,OUT027
FDF02,-256.0,OUT010
FDG28,3846.0,OUT045
NCI31,573.0,OUT046
FDT43,904.0,OUT013
FDU20,1997.0,OUT046
FDD53,772.0,OUT013
FDW15,2334.0,OUT045
NCT53,2478.0,OUT045
NCG55,3280.0,OUT027
FDD48,1966.0,OUT035
FDG47,4258.0,OUT049
FDI21,1180.0,OUT017
FDT27,3836.0,OUT017
DRO35,1922.0,OUT013
FDD33,3770.0,OUT017
FDC04,3964.0,OUT035
FDY34,2712.0,OUT013
DRJ49,2176.0,OUT049
FDE05,2462.0,OUT049
FDU31,3602.0,OUT017
NCN19,4426.0,OUT027
FDK56,4390.0,OUT027
FDK58,1812.0,OUT017
NCJ42,1755.0,OUT035
FDZ34,4510.0,OUT027
FDA52,2586.0,OUT018
NCR29,935.0,OUT013
FDT48,3306.0,OUT035
DRJ51,1720.0,OUT019
NCS54,2801.0,OUT046
FDV01,2644.0,OUT035
DRG51,4064.0,OUT027
NCG42,2127.0,OUT013
FDA51,1994.0,OUT049
FDV19,676.0,OUT010
NCT18,2768.0,OUT045
NCS41,2818.0,OUT045
FDO03,3669.0,OUT046
FDL12,-880.0,OUT010
FDY37,432.0,OUT010
FDI58,1650.0,OUT049
FDT28,2134.0,OUT018
NCC42,266.0,OUT010
FDO01,2216.0,OUT017
FDJ02,2440.0,OUT013
FDQ04,462.0,OUT018
DRL47,2066.0,OUT013
FDZ32,1902.0,OUT035
FDC35,3394.0,OUT035
FDX14,1098.0,OUT045
FDZ35,1776.0,OUT013
FDL14,2568.0,OUT013
FDO04,1034.0,OUT049
DRK11,2496.0,OUT017
FDB44,3110.0,OUT018
FDZ50,3082.0,OUT049
FDI12,2934.0,OUT027
FDU43,3888.0,OUT017
FDD58,-344.0,OUT010
FDB27,3182.0,OUT017
FDB04,1198.0,OUT018
NCO17,1919.0,OUT013
FDL12,1080.0,OUT017
DRJ13,2660.0,OUT049
FDD57,1480.0,OUT045
FDW19,1958.0,OUT035
DRD27,1396.0,OUT018
FDH27,3766.0,OUT027
NCW30,5540.0,OUT027
FDR40,1122.0,OUT018
FDG05,2592.0,OUT013
NCY41,-1344.0,OUT019
FDI38,3090.0,OUT018
FDR20,797.0,OUT046
FDE09,1850.0,OUT017
FDN50,-304.0,OUT019
DRF27,2340.0,OUT045
DRF51,666.0,OUT013
NCO02,-824.0,OUT019
FDB51,2482.0,OUT027
FDJ50,928.0,OUT013
FDN52,1456.0,OUT013
FDX14,1288.0,OUT013
FDT27,1856.0,OUT019
FDV10,792.0,OUT013
FDU33,785.0,OUT046
FDU58,3013.0,OUT046
NCP42,4522.0,OUT027
FDL51,4886.0,OUT027
DRH15,2216.0,OUT027
FDU16,1536.0,OUT017
FDW15,2514.0,OUT017
FDQ44,1876.0,OUT045
NCI06,4284.0,OUT027
DRK23,2088.0,OUT019
FDC28,1900.0,OUT035
NCY17,-1256.0,OUT019
NCV05,2176.0,OUT018
FDM34,212.0,OUT019
DRD60,4360.0,OUT027
FDT38,1405.0,OUT046
FDQ57,2090.0,OUT018
FDE59,2062.0,OUT027
NCM43,2577.0,OUT046
DRI51,2836.0,OUT049
NCG30,2045.0,OUT017
NCK54,1993.0,OUT035
FDQ16,-140.0,OUT019
FDI36,3220.0,OUT013
FDX16,3830.0,OUT027
FDA34,2777.0,OUT046
FDJ48,3678.0,OUT018
FDU47,2380.0,OUT035
FDS39,2289.0,OUT046
FDD11,3993.0,OUT046
FDM16,2710.0,OUT027
FDU56,2688.0,OUT018
FDQ32,2098.0,OUT017
DRK35,706.0,OUT013
FDA58,3810.0,OUT049
DRG48,400.0,OUT019
FDT59,1764.0,OUT010
FDQ31,-404.0,OUT019
FDS51,806.0,OUT018
FDW32,2902.0,OUT027
FDI15,5610.0,OUT027
NCV30,1081.0,OUT017
DRG25,3092.0,OUT049
FDT02,632.0,OUT013
FDO33,3286.0,OUT027
FDP38,976.0,OUT035
FDZ45,3258.0,OUT035
NCA54,4288.0,OUT027
FDU33,878.0,OUT017
FDN58,3834.0,OUT017
FDI05,1174.0,OUT045
FDM57,-524.0,OUT019
NCS42,2874.0,OUT027
FDB57,3472.0,OUT045
FDC03,3064.0,OUT045
FDZ58,1976.0,OUT013
NCK29,1882.0,OUT045
NCR53,3420.0,OUT045
FDE26,3766.0,OUT027
FDU52,2570.0,OUT049
FDE41,2870.0,OUT027
FDU38,2760.0,OUT018
FDA52,2924.0,OUT017
FDW46,1125.0,OUT046
DRI59,3692.0,OUT035
FDT38,1510.0,OUT035
FDL33,2874.0,OUT018
FDQ01,5478.0,OUT027
FDJ08,3021.0,OUT046
FDQ47,746.0,OUT049
NCZ18,3977.0,OUT013
FDE29,1064.0,OUT017
FDF10,3838.0,OUT027
FDC48,1466.0,OUT049
FDY58,3664.0,OUT013
NCX30,1942.0,OUT010
FDV11,2900.0,OUT013
FDT46,837.0,OUT046
DRD01,-932.0,OUT019
FDQ11,4144.0,OUT013
NCM41,1561.0,OUT017
NCC55,649.0,OUT013
FDG45,4854.0,OUT027
NCQ54,2754.0,OUT049
FDM34,1982.0,OUT045
FDD17,1860.0,OUT019
FDN38,5442.0,OUT027
FDB53,2110.0,OUT018
NCL06,4232.0,OUT035
NCV18,-608.0,OUT019
FDX25,2936.0,OUT013
FDB39,921.0,OUT046
FDC33,3290.0,OUT049
NCO14,476.0,OUT018
FDA58,5206.0,OUT027
NCQ02,3030.0,OUT017
NCR53,3630.0,OUT017
FDN52,1465.0,OUT046
FDG26,4053.0,OUT046
FDE23,2302.0,OUT027
DRI37,1010.0,OUT013
DRH37,2398.0,OUT018
FDO01,2224.0,OUT035
FDK45,1938.0,OUT049
FDP23,3554.0,OUT049
FDM33,3604.0,OUT035
FDD36,2014.0,OUT017
FDL56,1456.0,OUT017
FDT27,1852.0,OUT010
FDG52,832.0,OUT017
NCL42,3956.0,OUT035
DRJ24,2935.0,OUT046
FDV38,865.0,OUT046
FDT35,2664.0,OUT045
FDY51,3372.0,OUT045
FDC37,1790.0,OUT017
NCP43,2901.0,OUT013
FDO33,1708.0,OUT045
FDW04,1910.0,OUT018
NCC31,2449.0,OUT046
FDK22,3534.0,OUT049
FDJ50,998.0,OUT017
FDV13,1588.0,OUT017
DRL60,2510.0,OUT017
FDW03,1810.0,OUT017
FDY27,2962.0,OUT035
FDB39,2358.0,OUT027
FDU59,2488.0,OUT045
FDZ57,2230.0,OUT049
FDO21,3722.0,OUT049
FDS43,2742.0,OUT018
FDU28,1124.0,OUT010
FDC51,108.0,OUT010
FDW16,-376.0,OUT010
FDP32,88.0,OUT010
FDB60,1196.0,OUT019
NCQ30,1897.0,OUT046
FDD26,3082.0,OUT049
FDI44,1160.0,OUT045
DRH23,911.0,OUT046
FDO44,1773.0,OUT046
FDG04,2981.0,OUT046
FDM32,2950.0,OUT027
FDM09,2776.0,OUT013
FDZ47,1696.0,OUT013
FDM40,3722.0,OUT027
FDY48,1728.0,OUT017
NCM30,594.0,OUT045
FDX36,1676.0,OUT010
DRF03,754.0,OUT017
FDN51,4266.0,OUT049
FDM57,1522.0,OUT049
FDB35,1666.0,OUT049
FDY13,2726.0,OUT027
FDA37,2150.0,OUT017
NCX53,2339.0,OUT017
FDD59,1130.0,OUT018
FDX10,-1244.0,OUT019
FDC03,2904.0,OUT018
FDW43,3758.0,OUT035
FDW10,2805.0,OUT046
FDY14,5598.0,OUT027
FDV43,660.0,OUT045
FDO40,2444.0,OUT013
FDP46,2938.0,OUT027
NCE43,728.0,OUT019
FDD05,2052.0,OUT035
FDJ60,768.0,OUT010
DRE27,1292.0,OUT018
FDO11,4132.0,OUT035
DRG11,3184.0,OUT027
FDK33,1492.0,OUT010
DRM23,2608.0,OUT045
FDJ02,3842.0,OUT027
NCZ05,1558.0,OUT045
NCL30,2039.0,OUT013
FDZ19,2518.0,OUT018
FDM45,2090.0,OUT049
FDO36,2837.0,OUT046
NCK31,728.0,OUT045
DRJ37,2356.0,OUT045
FDP24,1678.0,OUT018
FDF46,1888.0,OUT013
FDX46,-888.0,OUT019
NCL18,2928.0,OUT045
FDJ26,3456.0,OUT013
FDJ07,1768.0,OUT045
FDY15,2540.0,OUT013
DRG01,1138.0,OUT045
FDF58,988.0,OUT045
FDZ14,92.0,OUT019
FDP31,1218.0,OUT049
FDH45,800.0,OUT013
FDA09,944.0,OUT010
FDW31,3326.0,OUT035
FDA57,709.0,OUT046
NCE55,2898.0,OUT035
FDC17,1468.0,OUT019
FDC59,1156.0,OUT013
FDA22,2712.0,OUT013
FDK52,3682.0,OUT035
NCM26,2419.0,OUT046
NCT53,2749.0,OUT035
FDW45,2134.0,OUT018
NCI18,3628.0,OUT035
FDE38,2368.0,OUT018
FDF08,-416.0,OUT019
FDY58,1712.0,OUT010
FDF58,-840.0,OUT019
FDX39,3464.0,OUT017
FDB44,3458.0,OUT049
FDF28,2112.0,OUT013
FDE39,1924.0,OUT013
FDT37,3762.0,OUT018
FDZ45,3238.0,OUT017
FDO40,2534.0,OUT035
FDM57,2886.0,OUT027
DRG36,2814.0,OUT017
FDY36,-740.0,OUT010
DRL60,3876.0,OUT027
FDS25,-112.0,OUT019
DRF49,3252.0,OUT027
FDP16,3790.0,OUT045
FDS60,2986.0,OUT049
FDU15,2166.0,OUT027
FDK43,2037.0,OUT046
FDN25,1017.0,OUT046
FDE53,1798.0,OUT049
FDB22,2516.0,OUT013
FDE39,2006.0,OUT017
FDX35,3760.0,OUT035
NCG54,2772.0,OUT049
FDH27,2446.0,OUT035
NCK42,3433.0,OUT013
FDS25,1886.0,OUT049
FDI10,2546.0,OUT018
FDU35,1752.0,OUT035
FDI04,3284.0,OUT017
DRK23,4096.0,OUT035
FDB53,436.0,OUT019
FDY02,4282.0,OUT049
FDM60,866.0,OUT035
NCJ31,1794.0,OUT010
DRP35,2106.0,OUT017
NCQ30,1690.0,OUT018
DRL11,606.0,OUT010
FDU01,3056.0,OUT013
FDR39,2990.0,OUT035
FDO08,2689.0,OUT046
FDC02,4026.0,OUT045
NCZ29,2132.0,OUT035
FDF29,236.0,OUT010
FDZ23,3104.0,OUT017
NCU53,2352.0,OUT018
NCW30,4097.0,OUT013
NCM26,3898.0,OUT027
FDV50,3414.0,OUT027
FDW15,2490.0,OUT049
FDI35,4358.0,OUT027
FDO11,4070.0,OUT017
FDN48,1493.0,OUT046
NCA17,2480.0,OUT049
NCN54,1309.0,OUT013
FDP22,928.0,OUT013
NCB54,2117.0,OUT035
FDD08,552.0,OUT045
DRM48,-1322.0,OUT010
FDG41,3278.0,OUT027
FDE44,2254.0,OUT027
FDE26,2412.0,OUT035
NCS38,1829.0,OUT013
NCJ54,3372.0,OUT018
FDI40,-288.0,OUT019
FDN45,3292.0,OUT018
FDU43,3845.0,OUT046
FDI04,1252.0,OUT010
NCC07,1420.0,OUT018
NCC07,-248.0,OUT019
NCD18,3556.0,OUT045
FDU55,4212.0,OUT035
FDX59,728.0,OUT035
FDR52,3174.0,OUT049
NCP17,1079.0,OUT013
FDQ32,1918.0,OUT045
NCT17,3064.0,OUT049
FDO10,1126.0,OUT049
FDE32,734.0,OUT049
FDN44,2436.0,OUT045
FDH02,1626.0,OUT035
FDK60,1692.0,OUT013
FDS24,-456.0,OUT019
FDL03,1292.0,OUT010
FDB46,4862.0,OUT027
FDO48,3682.0,OUT049
FDZ39,1830.0,OUT049
FDT02,2070.0,OUT027
FDC50,1560.0,OUT013
FDP39,976.0,OUT035
DRG15,756.0,OUT018
FDP10,1416.0,OUT018
FDF53,4390.0,OUT027
FDN34,2682.0,OUT045
FDK02,1832.0,OUT045
FDC23,2720.0,OUT045
FDJ10,348.0,OUT019
FDE53,1848.0,OUT035
FDR25,4366.0,OUT035
FDW50,2629.0,OUT046
FDS09,1006.0,OUT049
FDW49,904.0,OUT010
FDU51,2885.0,OUT046
FDF28,1826.0,OUT018
NCY30,2584.0,OUT018
FDD44,4058.0,OUT045
FDX09,2896.0,OUT017
NCF30,2013.0,OUT013
FDZ50,1080.0,OUT019
FDW37,1480.0,OUT013
FDD11,4138.0,OUT049
DRH39,996.0,OUT018
FDA36,3038.0,OUT049
NCG43,1574.0,OUT049
FDF02,1782.0,OUT035
FDP57,3102.0,OUT027
NCE42,3739.0,OUT017
NCR38,5406.0,OUT027
FDP03,144.0,OUT019
FDO51,898.0,OUT035
NCQ42,2031.0,OUT046
NCM41,1455.0,OUT046
FDH48,2846.0,OUT027
DRF60,3751.0,OUT046
FDJ27,1800.0,OUT035
FDQ14,2440.0,OUT013
FDN27,1996.0,OUT017
NCQ02,2979.0,OUT046
FDJ33,2146.0,OUT049
FDP07,4566.0,OUT027
DRE01,3896.0,OUT049
FDU36,1526.0,OUT045
FDL28,3762.0,OUT017
NCX53,2239.0,OUT046
FDZ39,1768.0,OUT013
NCP42,3117.0,OUT013
FDJ14,1508.0,OUT035
FDK04,1030.0,OUT049
NCC19,3137.0,OUT017
FDS09,662.0,OUT018
FDZ02,1661.0,OUT046
FDD35,1718.0,OUT018
NCY42,2364.0,OUT017
FDB05,3800.0,OUT045
FDF20,3220.0,OUT035
NCO41,1304.0,OUT018
FDC40,2798.0,OUT027
FDV58,3030.0,OUT045
FDZ57,2042.0,OUT045
DRM35,2851.0,OUT046
DRN36,1288.0,OUT018
FDQ13,1373.0,OUT046
DRO35,-58.0,OUT010
NCD43,1788.0,OUT035
FDA51,1624.0,OUT018
NCX17,5100.0,OUT027
NCZ17,746.0,OUT049
FDR11,4026.0,OUT027
FDW34,3946.0,OUT049
FDN50,1648.0,OUT017
FDS09,881.0,OUT046
FDS48,2174.0,OUT018
FDL44,2702.0,OUT049
DRF48,2756.0,OUT018
FDA14,2116.0,OUT018
NCD30,1646.0,OUT049
FDI16,980.0,OUT017
NCG06,4185.0,OUT035
DRZ24,2064.0,OUT035
NCS17,1414.0,OUT045
FDB37,3786.0,OUT045
FDE10,2254.0,OUT035
FDC57,2996.0,OUT045
FDM12,2782.0,OUT018
FDE24,2338.0,OUT049
FDW22,3452.0,OUT045
DRD01,2392.0,OUT027
NCZ18,5412.0,OUT027
FDN49,638.0,OUT045
FDR22,1998.0,OUT035
FDV08,-1192.0,OUT019
FDY39,2997.0,OUT046
FDV36,2126.0,OUT049
FDO60,676.0,OUT045
FDU04,3438.0,OUT027
FDR20,2302.0,OUT027
FDW19,-84.0,OUT019
FDU40,3186.0,OUT049
FDK15,1472.0,OUT045
DRF15,2550.0,OUT035
FDQ25,2900.0,OUT017
FDI48,-972.0,OUT019
FDS49,1257.0,OUT046
FDV22,2573.0,OUT046
NCV42,1729.0,OUT046
FDX26,2921.0,OUT046
FDI33,1220.0,OUT018
FDZ14,2098.0,OUT049
FDG10,1032.0,OUT013
FDM38,650.0,OUT018
FDG26,5494.0,OUT027
FDH46,1814.0,OUT035
FDN13,1348.0,OUT018
FDU57,2552.0,OUT035
NCI06,2821.0,OUT046
FDM38,832.0,OUT045
NCG42,126.0,OUT010
FDL39,2812.0,OUT045
FDT31,1128.0,OUT019
FDV59,3480.0,OUT013
FDB49,1802.0,OUT035
FDD58,1734.0,OUT049
DRN59,775.0,OUT046
FDX48,2598.0,OUT049
FDQ11,4186.0,OUT049
FDY12,1018.0,OUT049
FDQ11,4010.0,OUT045
DRI11,1950.0,OUT017
FDY32,4030.0,OUT027
FDS51,914.0,OUT045
FDR19,392.0,OUT010
DRB13,2834.0,OUT018
FDS21,1206.0,OUT035
FDQ40,2756.0,OUT045
NCE55,2807.0,OUT013
FDX43,4086.0,OUT027
FDS12,2090.0,OUT049
DRK01,2984.0,OUT027
FDN25,1052.0,OUT017
FDB60,3093.0,OUT046
FDQ13,1452.0,OUT017
DRK13,3014.0,OUT045
DRF25,368.0,OUT018
NCD42,-1248.0,OUT019
FDW25,1286.0,OUT045
NCV29,4282.0,OUT027
NCK42,3499.0,OUT035
DRJ13,3976.0,OUT027
DRD15,3758.0,OUT017
FDM27,2434.0,OUT045
FDZ50,2734.0,OUT018
FDC04,3833.0,OUT046
FDF50,3210.0,OUT049
FDP15,3982.0,OUT045
FDK46,4216.0,OUT035
FDZ56,2446.0,OUT018
FDY60,2454.0,OUT049
FDB10,3870.0,OUT035
FDR57,2446.0,OUT045
FDU58,3134.0,OUT049
FDH02,1501.0,OUT046
FDP48,2984.0,OUT013
FDI46,4102.0,OUT035
FDW56,3096.0,OUT013
NCM19,-174.0,OUT010
FDS50,4958.0,OUT027
FDK24,792.0,OUT013
FDO36,2948.0,OUT017
FDK45,3302.0,OUT027
NCL05,634.0,OUT045
FDL32,1614.0,OUT018
FDA28,2174.0,OUT049
FDY36,978.0,OUT018
FDP32,1794.0,OUT018
FDL50,2033.0,OUT046
DRC24,2532.0,OUT049
NCS18,1791.0,OUT017
FDD16,1316.0,OUT017
NCV18,1379.0,OUT013
FDX07,2997.0,OUT046
NCZ05,3104.0,OUT027
NCI31,639.0,OUT013
FDK14,1470.0,OUT049
NCR06,618.0,OUT045
NCF54,2826.0,OUT049
DRG23,482.0,OUT010
FDD53,737.0,OUT046
NCM31,3662.0,OUT027
FDT16,4272.0,OUT017
FDR40,1478.0,OUT035
DRG25,3026.0,OUT017
FDT10,1174.0,OUT035
FDY32,2628.0,OUT013
FDN50,1694.0,OUT035
FDZ35,-152.0,OUT019
NCP54,1842.0,OUT045
NCD07,1918.0,OUT035
FDS02,2916.0,OUT018
DRN59,576.0,OUT018
DRB24,2530.0,OUT013
FDP37,3458.0,OUT027
DRB01,2776.0,OUT018
FDR47,3101.0,OUT046
NCM31,314.0,OUT010
NCF06,5518.0,OUT027
NCV17,3524.0,OUT027
FDS10,2954.0,OUT049
FDN52,1574.0,OUT035
FDZ48,1860.0,OUT013
FDJ48,4034.0,OUT049
DRB13,4536.0,OUT027
FDV59,3524.0,OUT017
FDL32,1952.0,OUT035
FDZ12,2388.0,OUT035
NCR06,2140.0,OUT027
FDP51,2048.0,OUT017
FDY22,2348.0,OUT013
FDZ38,2826.0,OUT049
NCO54,1008.0,OUT035
FDR23,2902.0,OUT035
FDM38,1058.0,OUT049
FDS25,1880.0,OUT013
FDZ22,1404.0,OUT013
FDZ20,2124.0,OUT019
FDD45,-388.0,OUT010
FDN03,4090.0,OUT049
NCW30,4063.0,OUT046
FDY24,2422.0,OUT027
FDJ26,1492.0,OUT019
FDM15,2586.0,OUT049
NCW54,2388.0,OUT027
FDA23,1530.0,OUT045
FDA39,-1256.0,OUT019
FDZ12,2382.0,OUT017
NCB42,1845.0,OUT046
FDL16,757.0,OUT046
FDO24,600.0,OUT019
NCP42,3041.0,OUT046
FDR19,2130.0,OUT018
DRL01,3650.0,OUT045
FDV37,3197.0,OUT046
FDI41,476.0,OUT010
FDF58,1146.0,OUT049
NCF43,2006.0,OUT018
FDN02,3362.0,OUT049
NCP41,1834.0,OUT035
NCY17,2190.0,OUT027
FDL58,5682.0,OUT027
NCA30,4398.0,OUT027
FDE46,2164.0,OUT018
FDY38,3816.0,OUT035
NCH29,2986.0,OUT027
FDO20,3954.0,OUT045
FDP44,1462.0,OUT018
FDM02,2942.0,OUT027
FDJ14,2818.0,OUT027
FDH04,-420.0,OUT010
DRK23,3991.0,OUT046
NCW05,1673.0,OUT046
FDF12,2442.0,OUT049
FDL51,1512.0,OUT019
FDN03,3750.0,OUT018
DRJ37,2508.0,OUT049
FDM12,1124.0,OUT019
FDA16,3432.0,OUT045
NCB07,3169.0,OUT017
NCI17,-384.0,OUT019
FDR51,2421.0,OUT046
FDJ55,3526.0,OUT045
NCZ17,675.0,OUT013
FDU25,1032.0,OUT013
NCG18,1562.0,OUT045
DRM11,4182.0,OUT017
FDH16,1606.0,OUT035
FDZ04,774.0,OUT018
NCX53,2379.0,OUT035
FDX38,2318.0,OUT027
FDX09,2805.0,OUT046
NCW05,1444.0,OUT018
NCS41,2995.0,OUT017
FDI26,2825.0,OUT046
NCZ41,3452.0,OUT027
NCK06,1945.0,OUT046
FDX23,3014.0,OUT027
NCA42,2497.0,OUT046
FDC20,1010.0,OUT049
DRC49,2050.0,OUT018
FDX01,1924.0,OUT013
FDC08,3534.0,OUT045
FDC02,4168.0,OUT017
FDK10,2810.0,OUT045
DRC24,2490.0,OUT013
FDW16,-364.0,OUT019
NCU06,3344.0,OUT018
DRA59,2874.0,OUT045
FDR24,-396.0,OUT019
DRL35,498.0,OUT018
FDA49,1440.0,OUT013
NCC55,609.0,OUT046
DRD24,384.0,OUT019
NCE55,2878.0,OUT049
FDT33,2648.0,OUT045
NCT53,2633.0,OUT013
FDS26,4101.0,OUT046
FDL22,1238.0,OUT018
FDP44,1816.0,OUT017
FDC52,2206.0,OUT018
FDI53,668.0,OUT010
FDZ23,3013.0,OUT046
NCT18,2909.0,OUT013
FDR13,1925.0,OUT046
FDB09,76.0,OUT010
FDZ60,1776.0,OUT013
FDB11,3569.0,OUT046
FDC10,1722.0,OUT018
FDW56,3190.0,OUT035
FDK14,2822.0,OUT027
DRE27,2992.0,OUT027
FDA38,3892.0,OUT017
FDT11,2954.0,OUT045
FDP15,4188.0,OUT035
FDV27,1594.0,OUT035
FDS36,3262.0,OUT027
FDY40,2310.0,OUT027
NCF19,914.0,OUT049
FDF53,2850.0,OUT045
FDS14,3950.0,OUT027
FDE56,1081.0,OUT046
FDZ19,2938.0,OUT035
FDZ46,1844.0,OUT013
FDR16,3417.0,OUT046
FDG29,472.0,OUT018
NCE30,3446.0,OUT017
FDZ40,881.0,OUT046
FDG58,2282.0,OUT018
DRH03,1582.0,OUT013
FDZ47,1568.0,OUT045
FDV04,2298.0,OUT018
FDZ10,1780.0,OUT018
FDG46,1956.0,OUT017
NCF07,1492.0,OUT045
FDY44,3270.0,OUT035
FDB21,3856.0,OUT013
FDS20,3022.0,OUT035
FDS49,1402.0,OUT049
FDX55,4934.0,OUT027
NCQ02,2704.0,OUT018
FDR25,4256.0,OUT013
DRG39,812.0,OUT045
FDB46,3425.0,OUT046
